369.52611,99,926
369.526109,100,906
369.526108,100,878
369.526107,100,965
369.526106,100,1015
369.526105,100,1046
369.526104,100,984
369.526103,100,1244
369.526102,100,1116
369.526101,100,1087
369.5261,100,1179
369.526099,100,1129
369.526098,100,1241
369.526097,100,1321
369.526096,100,1284
369.526095,100,1206
369.526094,100,1382
369.526093,100,1443
369.526092,100,1459
369.526091,100,1425
369.52609,100,1031
369.526089,100,1068
369.526088,99,960
369.526087,99,996
369.526086,100,1004
369.526085,100,997
369.526084,100,1003
369.526083,100,964
369.526082,99,990
369.526081,100,1053
