369.52612,999,9563
369.526119,999,8749
369.526118,999,8861
369.526117,999,8966
369.526116,998,9163
369.526115,999,9166
369.526114,999,9286
369.526113,999,9266
369.526112,997,9484
369.526111,998,9507
369.52611,998,9945
369.526109,999,9973
369.526108,1000,9838
369.526107,1000,10044
369.526106,1000,10244
369.526105,998,10497
369.526104,1000,10307
369.526103,999,11025
369.526102,1000,11384
369.526101,1000,11862
369.5261,1000,12030
369.526099,1000,12364
369.526098,1000,12256
369.526097,1000,13173
369.526096,1000,13532
369.526095,1000,13837
369.526094,1000,13571
369.526093,1000,13924
369.526092,1000,13508
369.526091,1000,11483
369.52609,1000,11257
369.526089,1000,10649
369.526088,1000,11337
369.526087,1000,10800
369.526086,1000,10559
369.526085,1000,10521
369.526084,1000,10926
369.526083,1000,10852
369.526082,1000,10574
369.526081,1000,10629
